Time,ProsumerId,Load
12:00:00 AM,186,0.615760363
12:00:00 AM,187,3.903750186
12:00:00 AM,188,0.529601113
12:00:00 AM,189,0.510930477
12:00:00 AM,190,0.426924744
12:00:00 AM,191,1.324992392
12:00:00 AM,192,0.330362531
12:00:00 AM,193,0.359211033
12:00:00 AM,194,0.159765686
12:00:00 AM,195,1.224908551
12:00:00 AM,196,1.363452646
12:00:00 AM,197,0.355165634
12:00:00 AM,198,0.445530269
12:00:00 AM,199,1.460003991
12:00:00 AM,200,1.148965205
12:00:00 AM,201,0.424906018
12:00:00 AM,202,0.126607172
12:00:00 AM,203,0.063795897
12:00:00 AM,204,0.160820641
12:00:00 AM,205,0.489747196
12:00:00 AM,206,0.438174961
12:00:00 AM,207,1.269508857
12:00:00 AM,208,0.216608827
12:00:00 AM,209,1.500589073
12:00:00 AM,210,0.428454708
12:00:00 AM,211,1.487840216
12:00:00 AM,212,0.220184224
12:00:00 AM,213,0.626386465
12:00:00 AM,214,0.113972087
12:00:00 AM,215,0.382884784
12:00:00 AM,216,0.470327624
12:00:00 AM,217,0.457577335
12:00:00 AM,218,0.326928915
12:00:00 AM,219,0.476931386
12:00:00 AM,220,0.432412333
12:00:00 AM,221,0.773113814
12:00:00 AM,222,0.401356865
12:00:00 AM,223,0.514009896
12:00:00 AM,224,0.726019604
12:00:00 AM,225,0.321924067
12:00:00 AM,226,0.370464051
12:00:00 AM,227,0.385025068
12:00:00 AM,228,0.805198063
12:00:00 AM,229,0.965854746
12:00:00 AM,230,0.572592492
12:00:00 AM,231,0.219492318
12:00:00 AM,232,1.223600322
12:00:00 AM,233,0.467746551
12:00:00 AM,234,0.327128554
12:00:00 AM,235,0.488370605
12:00:00 AM,236,0.744043772
12:00:00 AM,237,0.484427432
12:00:00 AM,238,0.639934678
12:00:00 AM,239,0.617374326
12:00:00 AM,240,0.48519023
12:00:00 AM,241,0.164422064
12:00:00 AM,242,0.375449477
12:00:00 AM,243,0.408235142
12:00:00 AM,244,0.193050204
12:00:00 AM,245,0.152002376
12:00:00 AM,246,0.169194706
12:00:00 AM,247,0.403637638
12:00:00 AM,248,0.506334983
12:00:00 AM,249,0.181176036
12:00:00 AM,250,0.142578351
12:15:00 AM,1,1.430336499
12:15:00 AM,2,0.326013467
12:15:00 AM,3,0.164274434
12:15:00 AM,4,0.414113152
12:15:00 AM,5,1.648607599
12:15:00 AM,6,0.588349611
12:15:00 AM,7,1.704604573
12:15:00 AM,8,0.287566891
12:15:00 AM,9,2.014882355
12:15:00 AM,10,0.575297959
12:15:00 AM,11,1.997764113
12:15:00 AM,12,0.566974376
12:15:00 AM,13,0.83158203
12:15:00 AM,14,0.293478124
12:15:00 AM,15,1.288882857
12:15:00 AM,16,0.631521878
12:15:00 AM,17,0.607473358
12:15:00 AM,18,1.100521858
12:15:00 AM,19,0.633167529
12:15:00 AM,20,0.580611972
12:15:00 AM,21,1.026375236
12:15:00 AM,22,0.538912937
12:15:00 AM,23,1.730281719
12:15:00 AM,24,0.963853612
12:15:00 AM,25,1.083674328
12:15:00 AM,26,1.247071661
12:15:00 AM,27,0.51115397
12:15:00 AM,28,1.081161657
12:15:00 AM,29,1.296879819
12:15:00 AM,30,1.927484917
12:15:00 AM,31,0.291394974
12:15:00 AM,32,1.642961915
12:15:00 AM,33,1.574548104
12:15:00 AM,34,1.101193891
12:15:00 AM,35,0.648354079
12:15:00 AM,36,0.987782249
12:15:00 AM,37,1.630699986
12:15:00 AM,38,0.849568452
12:15:00 AM,39,0.81961764
12:15:00 AM,40,0.651478309
12:15:00 AM,41,0.553484463
12:15:00 AM,42,0.504126373
12:15:00 AM,43,0.548148589
12:15:00 AM,44,0.256290789
12:15:00 AM,45,0.511676788
12:15:00 AM,46,0.569550331
12:15:00 AM,47,0.541975395
12:15:00 AM,48,0.679869954
12:15:00 AM,49,0.609882389
12:15:00 AM,50,0.479953238
12:15:00 AM,51,1.293539889
12:15:00 AM,52,0.677348368
12:15:00 AM,53,0.341308047
12:15:00 AM,54,0.860390432
12:15:00 AM,55,1.490935658
12:15:00 AM,56,0.327986717
12:15:00 AM,57,0.950264344
12:15:00 AM,58,0.227812732
12:15:00 AM,59,1.123234614
12:15:00 AM,60,0.320710824
12:15:00 AM,61,1.113691724
12:15:00 AM,62,1.177985597
12:15:00 AM,63,0.658785764
12:15:00 AM,64,0.609750666
12:15:00 AM,65,1.165614797
12:15:00 AM,66,0.352053921
12:15:00 AM,67,0.481245128
12:15:00 AM,68,0.995268542
12:15:00 AM,69,0.50160025
12:15:00 AM,70,0.323673222
12:15:00 AM,71,0.81310246
12:15:00 AM,72,0.3004273
12:15:00 AM,73,1.56479851
12:15:00 AM,74,0.763572342
12:15:00 AM,75,0.980032301
12:15:00 AM,76,1.127802401
12:15:00 AM,77,0.404940158
12:15:00 AM,78,0.602714195
12:15:00 AM,79,0.722970401
12:15:00 AM,80,1.743141301
12:15:00 AM,81,0.230845369
12:15:00 AM,82,0.915900469
12:15:00 AM,83,1.423959174
12:15:00 AM,84,0.995876302
12:15:00 AM,85,0.513631153
12:15:00 AM,86,0.782528795
12:15:00 AM,87,1.47474072
12:15:00 AM,88,0.673034748
12:15:00 AM,89,0.649307481
12:15:00 AM,90,0.363179014
12:15:00 AM,91,0.500549508
12:15:00 AM,92,0.281034866
12:15:00 AM,93,0.30557589
12:15:00 AM,94,0.20303556
12:15:00 AM,95,0.462740296
12:15:00 AM,96,0.515078845
12:15:00 AM,97,0.302134525
12:15:00 AM,98,0.379006478
12:15:00 AM,99,0.551553566
12:15:00 AM,100,0.43405077
12:15:00 AM,101,1.705036886
12:15:00 AM,102,0.121859403
12:15:00 AM,103,0.061403551
12:15:00 AM,104,0.154789867
12:15:00 AM,105,1.965227601
12:15:00 AM,106,0.291848533
12:15:00 AM,107,0.845562458
12:15:00 AM,108,0.138181493
12:15:00 AM,109,0.999474543
12:15:00 AM,110,0.285374311
12:15:00 AM,111,0.990983106
12:15:00 AM,112,0.211927315
12:15:00 AM,113,0.399591365
12:15:00 AM,114,0.109698134
12:15:00 AM,115,1.536416651
12:15:00 AM,116,0.313263968
12:15:00 AM,117,0.291902783
12:15:00 AM,118,1.31188036
12:15:00 AM,119,0.304249332
12:15:00 AM,120,0.288010307
12:15:00 AM,121,0.493193295
12:15:00 AM,122,0.267325663
12:15:00 AM,123,2.062587479
12:15:00 AM,124,0.463150437
12:15:00 AM,125,1.291797212
12:15:00 AM,126,1.486575491
12:15:00 AM,127,0.24561944
12:15:00 AM,128,0.536306029
12:15:00 AM,129,0.643312182
12:15:00 AM,130,2.297664139
12:15:00 AM,131,0.140020961
12:15:00 AM,132,0.814984858
12:15:00 AM,133,1.87694476
12:15:00 AM,134,1.31268146
12:15:00 AM,135,0.311546765
12:15:00 AM,136,0.474648613
12:15:00 AM,137,1.943880778
12:15:00 AM,138,0.408234191
12:15:00 AM,139,0.393842243
12:15:00 AM,140,0.323163278
12:15:00 AM,141,0.659782804
12:15:00 AM,142,0.250069924
12:15:00 AM,143,0.271906973
12:15:00 AM,144,0.123152717
12:15:00 AM,145,0.60994584
12:15:00 AM,146,0.678934169
12:15:00 AM,147,0.268844783
12:15:00 AM,148,0.337246842
12:15:00 AM,149,0.727012119
12:15:00 AM,150,0.572129688
12:15:00 AM,151,3.459404204
12:15:00 AM,152,0.167754502
12:15:00 AM,153,0.084529563
12:15:00 AM,154,0.21308735
12:15:00 AM,155,3.987313518
12:15:00 AM,156,0.320998497
12:15:00 AM,157,0.930017622
12:15:00 AM,158,0.179262477
12:15:00 AM,159,1.099302516
12:15:00 AM,160,0.313877627
12:15:00 AM,161,1.08996295
12:15:00 AM,162,0.291744096
12:15:00 AM,163,0.518388798
12:15:00 AM,164,0.151013015
12:15:00 AM,165,3.117285184
12:15:00 AM,166,0.344552916
12:15:00 AM,167,0.378684691
12:15:00 AM,168,2.661716278
12:15:00 AM,169,0.394701836
12:15:00 AM,170,0.316776908
12:15:00 AM,171,0.639818329
12:15:00 AM,172,0.294026272
12:15:00 AM,173,4.184850109
12:15:00 AM,174,0.60084381
12:15:00 AM,175,2.620968933
12:15:00 AM,176,3.016160849
12:15:00 AM,177,0.318641436
12:15:00 AM,178,0.589872519
12:15:00 AM,179,0.707566496
12:15:00 AM,180,4.661804709
12:15:00 AM,181,0.181648815
12:15:00 AM,182,0.896385917
12:15:00 AM,183,3.808193621
12:15:00 AM,184,2.663341655
12:15:00 AM,185,0.404168776
12:15:00 AM,186,0.615760363
12:15:00 AM,187,3.944002263
12:15:00 AM,188,0.529601113
12:15:00 AM,189,0.510930477
12:15:00 AM,190,0.355440973
12:15:00 AM,191,1.338654561
12:15:00 AM,192,0.275047021
12:15:00 AM,193,0.299065165
12:15:00 AM,194,0.159765686
12:15:00 AM,195,1.237538742
12:15:00 AM,196,1.377511384
12:15:00 AM,197,0.295697123
12:15:00 AM,198,0.37093121
12:15:00 AM,199,1.475058282
12:15:00 AM,200,1.160812335
12:15:00 AM,201,0.444588983
12:15:00 AM,202,0.08704243
12:15:00 AM,203,0.043859679
12:15:00 AM,204,0.110564191
12:15:00 AM,205,0.512433806
12:15:00 AM,206,0.369817845
12:15:00 AM,207,1.071460197
12:15:00 AM,208,0.052284889
12:15:00 AM,209,1.266490939
12:15:00 AM,210,0.361613992
12:15:00 AM,211,1.255730957
12:15:00 AM,212,0.151376654
12:15:00 AM,213,0.151196733
12:15:00 AM,214,0.07835581
12:15:00 AM,215,0.400621196
12:15:00 AM,216,0.396954559
12:15:00 AM,217,0.110449702
12:15:00 AM,218,0.342073277
12:15:00 AM,219,0.115121369
12:15:00 AM,220,0.364954212
12:15:00 AM,221,0.186613679
12:15:00 AM,222,0.338743525
12:15:00 AM,223,0.537820429
12:15:00 AM,224,0.175246111
12:15:00 AM,225,0.336836589
12:15:00 AM,226,0.387625095
12:15:00 AM,227,0.092937085
12:15:00 AM,228,0.679583818
12:15:00 AM,229,0.81517739
12:15:00 AM,230,0.599116753
12:15:00 AM,231,0.052980904
12:15:00 AM,232,1.032713584
12:15:00 AM,233,0.489414023
12:15:00 AM,234,0.342282164
12:15:00 AM,235,0.11788256
12:15:00 AM,236,0.179596773
12:15:00 AM,237,0.506867614
12:15:00 AM,238,0.154466991
12:15:00 AM,239,0.149021389
12:15:00 AM,240,0.409498537
12:15:00 AM,241,0.172038604
12:15:00 AM,242,0.316877798
12:15:00 AM,243,0.344548762
12:15:00 AM,244,0.046598325
12:15:00 AM,245,0.159043598
12:15:00 AM,246,0.17703233
12:15:00 AM,247,0.340668489
12:15:00 AM,248,0.427344621
12:15:00 AM,249,0.189568672
12:15:00 AM,250,0.149183023
12:30:00 AM,1,1.30436552
12:30:00 AM,2,0.280118367
12:30:00 AM,3,0.141148421
12:30:00 AM,4,0.355815669
12:30:00 AM,5,1.503413294
12:30:00 AM,6,0.376856205
12:30:00 AM,7,1.091852188
12:30:00 AM,8,0.179262477
12:30:00 AM,9,1.290594747
12:30:00 AM,10,0.368496216
12:30:00 AM,11,1.279629981
12:30:00 AM,12,0.487157595
12:30:00 AM,13,0.518388798
12:30:00 AM,14,0.252163243
12:30:00 AM,15,1.175369823
12:30:00 AM,16,0.404509383
12:30:00 AM,17,0.378684691
12:30:00 AM,18,1.003597941
12:30:00 AM,19,0.394701836
12:30:00 AM,20,0.371900007
12:30:00 AM,21,0.639818329
12:30:00 AM,22,0.345190479
12:30:00 AM,23,1.577894303
12:30:00 AM,24,0.60084381
12:30:00 AM,25,0.988234188
12:30:00 AM,26,1.137240976
12:30:00 AM,27,0.318641436
12:30:00 AM,28,0.692517631
12:30:00 AM,29,0.830691816
12:30:00 AM,30,1.757729644
12:30:00 AM,31,0.181648815
12:30:00 AM,32,1.052368151
12:30:00 AM,33,1.435876283
12:30:00 AM,34,1.004210788
12:30:00 AM,35,0.404168776
12:30:00 AM,36,0.615760363
12:30:00 AM,37,1.48708282
12:30:00 AM,38,0.529601113
12:30:00 AM,39,0.510930477
12:30:00 AM,40,0.417292097
12:30:00 AM,41,0.504738605
12:30:00 AM,42,0.322908604
12:30:00 AM,43,0.351106202
12:30:00 AM,44,0.159765686
12:30:00 AM,45,0.466612968
12:30:00 AM,46,0.519389538
12:30:00 AM,47,0.347152079
12:30:00 AM,48,0.435477828
12:30:00 AM,49,0.556169516
12:30:00 AM,50,0.437683339
12:30:00 AM,51,1.104337383
12:30:00 AM,52,0.886250201
12:30:00 AM,53,0.446571277
12:30:00 AM,54,1.12574449
12:30:00 AM,55,1.272860619
12:30:00 AM,56,0.305747674
12:30:00 AM,57,0.885831949
12:30:00 AM,58,0.552725972
12:30:00 AM,59,1.04707402
12:30:00 AM,60,0.298965121
12:30:00 AM,61,1.038178182
12:30:00 AM,62,1.541289566
12:30:00 AM,63,1.598365461
12:30:00 AM,64,0.797804609
12:30:00 AM,65,0.995123541
12:30:00 AM,66,0.328183008
12:30:00 AM,67,1.167611131
12:30:00 AM,68,0.849693362
12:30:00 AM,69,1.216997329
12:30:00 AM,70,0.301726654
12:30:00 AM,71,1.972773181
12:30:00 AM,72,0.280056915
12:30:00 AM,73,1.335919755
12:30:00 AM,74,1.852601747
12:30:00 AM,75,0.836685684
12:30:00 AM,76,0.96284186
12:30:00 AM,77,0.98247776
12:30:00 AM,78,0.561847336
12:30:00 AM,79,0.673949604
12:30:00 AM,80,1.488176838
12:30:00 AM,81,0.560083846
12:30:00 AM,82,0.853798106
12:30:00 AM,83,1.2156806
12:30:00 AM,84,0.850212227
12:30:00 AM,85,1.24618706
12:30:00 AM,86,1.898594453
12:30:00 AM,87,1.259034469
12:30:00 AM,88,1.632936766
12:30:00 AM,89,1.575368971
12:30:00 AM,90,0.338553768
12:30:00 AM,91,0.427335514
12:30:00 AM,92,0.261979379
12:30:00 AM,93,0.284856407
12:30:00 AM,94,0.492610866
12:30:00 AM,95,0.395056552
12:30:00 AM,96,0.439739685
12:30:00 AM,97,0.281648382
12:30:00 AM,98,0.353308055
12:30:00 AM,99,0.47087935
12:30:00 AM,100,0.370563363
12:30:00 AM,101,1.458876799
12:30:00 AM,102,0.202571475
12:30:00 AM,103,0.102073435
12:30:00 AM,104,0.257313026
12:30:00 AM,105,1.681503183
12:30:00 AM,106,0.356501579
12:30:00 AM,107,1.032879447
12:30:00 AM,108,0.119508318
12:30:00 AM,109,1.220887592
12:30:00 AM,110,0.348593126
12:30:00 AM,111,1.210515051
12:30:00 AM,112,0.352294758
12:30:00 AM,113,0.345592532
12:30:00 AM,114,0.182355339
12:30:00 AM,115,1.314600654
12:30:00 AM,116,0.382661163
12:30:00 AM,117,0.252456461
12:30:00 AM,118,1.122481183
12:30:00 AM,119,0.263134558
12:30:00 AM,120,0.351813073
12:30:00 AM,121,0.426545553
12:30:00 AM,122,0.326546171
12:30:00 AM,123,1.764806993
12:30:00 AM,124,0.40056254
12:30:00 AM,125,1.105297485
12:30:00 AM,126,1.271955176
12:30:00 AM,127,0.212427624
12:30:00 AM,128,0.65511361
12:30:00 AM,129,0.785824778
12:30:00 AM,130,1.965945096
12:30:00 AM,131,0.12109921
12:30:00 AM,132,0.995528008
12:30:00 AM,133,1.605965938
12:30:00 AM,134,1.123166626
12:30:00 AM,135,0.269445851
12:30:00 AM,136,0.410506909
12:30:00 AM,137,1.66323825
12:30:00 AM,138,0.353067409
12:30:00 AM,139,0.340620318
12:30:00 AM,140,0.394753462
12:30:00 AM,141,0.564528446
12:30:00 AM,142,0.305467777
12:30:00 AM,143,0.332142375
12:30:00 AM,144,0.106510458
12:30:00 AM,145,0.52188656
12:30:00 AM,146,0.580914886
12:30:00 AM,147,0.328401821
12:30:00 AM,148,0.411956951
12:30:00 AM,149,0.622051711
12:30:00 AM,150,0.489530012
12:30:00 AM,151,3.443534813
12:30:00 AM,152,0.17725004
12:30:00 AM,153,0.089314255
12:30:00 AM,154,0.225148898
12:30:00 AM,155,3.969022439
12:30:00 AM,156,0.315315998
12:30:00 AM,157,0.913553919
12:30:00 AM,158,0.126977588
12:30:00 AM,159,1.079842035
12:30:00 AM,160,0.308321187
12:30:00 AM,161,1.070667804
12:30:00 AM,162,0.308257913
12:30:00 AM,163,0.367192065
12:30:00 AM,164,0.159560922
12:30:00 AM,165,3.102985202
12:30:00 AM,166,0.338453443
12:30:00 AM,167,0.268234989
12:30:00 AM,168,2.649506136
12:30:00 AM,169,0.279580467
12:30:00 AM,170,0.311169142
12:30:00 AM,171,0.45320465
12:30:00 AM,172,0.288821251
12:30:00 AM,173,4.165652866
12:30:00 AM,174,0.425597699
12:30:00 AM,175,2.608945712
12:30:00 AM,176,3.002324757
12:30:00 AM,177,0.22570435
12:30:00 AM,178,0.579430259
12:30:00 AM,179,0.69504075
12:30:00 AM,180,4.640419523
12:30:00 AM,181,0.12866791
12:30:00 AM,182,0.880517582
12:30:00 AM,183,3.790724222
12:30:00 AM,184,2.651124057
12:30:00 AM,185,0.286286217
12:30:00 AM,186,0.43616359
12:30:00 AM,187,3.925909866
12:30:00 AM,188,0.375134122
12:30:00 AM,189,0.361909088
12:30:00 AM,190,0.349148754
12:30:00 AM,191,1.332513726
12:30:00 AM,192,0.270177982
12:30:00 AM,193,0.293770943
12:30:00 AM,194,0.113167361
12:30:00 AM,195,1.231861757
12:30:00 AM,196,1.371192299
12:30:00 AM,197,0.290462523
12:30:00 AM,198,0.364364774
12:30:00 AM,199,1.468291719
12:30:00 AM,200,1.155487318
12:30:00 AM,201,0.268180405
12:30:00 AM,202,0.08704243
12:30:00 AM,203,0.043859679
12:30:00 AM,204,0.110564191
12:30:00 AM,205,0.309105063
12:30:00 AM,206,0.451923683
12:30:00 AM,207,1.309342544
12:30:00 AM,208,0.052284889
12:30:00 AM,209,1.547673419
12:30:00 AM,210,0.441898435
12:30:00 AM,211,1.534524539
12:30:00 AM,212,0.151376654
12:30:00 AM,213,0.151196733
12:30:00 AM,214,0.07835581
12:30:00 AM,215,0.241658607
12:30:00 AM,216,0.485085207
12:30:00 AM,217,0.110449702
12:30:00 AM,218,0.206341933
12:30:00 AM,219,0.115121369
12:30:00 AM,220,0.44598024
12:30:00 AM,221,0.186613679
12:30:00 AM,222,0.413950336
12:30:00 AM,223,0.324418521
12:30:00 AM,224,0.175246111
12:30:00 AM,225,0.203183111
12:30:00 AM,226,0.233819233
12:30:00 AM,227,0.092937085
12:30:00 AM,228,0.830462958
12:30:00 AM,229,0.996160604
12:30:00 AM,230,0.361393061
12:30:00 AM,231,0.052980904
12:30:00 AM,232,1.261993525
12:30:00 AM,233,0.295219306
12:30:00 AM,234,0.206467935
12:30:00 AM,235,0.11788256
12:30:00 AM,236,0.179596773
12:30:00 AM,237,0.305747482
12:30:00 AM,238,0.154466991
12:30:00 AM,239,0.149021389
12:30:00 AM,240,0.500414161
12:30:00 AM,241,0.103775362
12:30:00 AM,242,0.387230046
12:30:00 AM,243,0.421044435
12:30:00 AM,244,0.046598325
12:30:00 AM,245,0.095936647
12:30:00 AM,246,0.106787625
12:30:00 AM,247,0.416302674
12:30:00 AM,248,0.522222379
12:30:00 AM,249,0.114349669
12:30:00 AM,250,0.089988652
12:45:00 AM,1,1.218621601
12:45:00 AM,2,0.280118367
12:45:00 AM,3,0.141148421
12:45:00 AM,4,0.355815669
12:45:00 AM,5,1.404584749
12:45:00 AM,6,0.34432599
12:45:00 AM,7,0.997603543
12:45:00 AM,8,0.179262477
12:45:00 AM,9,1.17919065
12:45:00 AM,10,0.336687635
12:45:00 AM,11,1.169172363
12:45:00 AM,12,0.487157595
12:45:00 AM,13,0.518388798
12:45:00 AM,14,0.252163243
12:45:00 AM,15,1.09810558
12:45:00 AM,16,0.369592147
12:45:00 AM,17,0.378684691
12:45:00 AM,18,0.937625314
12:45:00 AM,19,0.394701836
12:45:00 AM,20,0.33979761
12:45:00 AM,21,0.639818329
12:45:00 AM,22,0.315393648
12:45:00 AM,23,1.474169666
12:45:00 AM,24,0.60084381
12:45:00 AM,25,0.923271514
12:45:00 AM,26,1.062483175
12:45:00 AM,27,0.318641436
12:45:00 AM,28,0.632739532
12:45:00 AM,29,0.758986525
12:45:00 AM,30,1.642183331
12:45:00 AM,31,0.181648815
12:45:00 AM,32,0.961527766
12:45:00 AM,33,1.341487359
12:45:00 AM,34,0.938197875
12:45:00 AM,35,0.404168776
12:45:00 AM,36,0.615760363
12:45:00 AM,37,1.389327777
12:45:00 AM,38,0.529601113
12:45:00 AM,39,0.510930477
12:45:00 AM,40,0.381271457
12:45:00 AM,41,0.471559051
12:45:00 AM,42,0.295035144
12:45:00 AM,43,0.320798726
12:45:00 AM,44,0.159765686
12:45:00 AM,45,0.435939646
12:45:00 AM,46,0.485246889
12:45:00 AM,47,0.317185922
12:45:00 AM,48,0.397887396
12:45:00 AM,49,0.519609094
12:45:00 AM,50,0.408911738
12:45:00 AM,51,0.247144235
12:45:00 AM,52,0.886250201
12:45:00 AM,53,0.446571277
12:45:00 AM,54,1.12574449
12:45:00 AM,55,0.284858748
12:45:00 AM,56,0.307318717
12:45:00 AM,57,0.890383678
12:45:00 AM,58,0.552725972
12:45:00 AM,59,1.052454271
12:45:00 AM,60,0.300501313
12:45:00 AM,61,1.043512723
12:45:00 AM,62,1.541289566
12:45:00 AM,63,1.598365461
12:45:00 AM,64,0.797804609
12:45:00 AM,65,0.222702818
12:45:00 AM,66,0.329869333
12:45:00 AM,67,1.167611131
12:45:00 AM,68,0.190156396
12:45:00 AM,69,1.216997329
12:45:00 AM,70,0.303277036
12:45:00 AM,71,1.972773181
12:45:00 AM,72,0.28149595
