Time,GeneratorId,GenerationRate
12:45:00 AM,181,0
12:45:00 AM,182,0
12:45:00 AM,183,0
12:45:00 AM,184,0
12:45:00 AM,185,0
12:45:00 AM,186,0
12:45:00 AM,187,0
12:45:00 AM,188,0
12:45:00 AM,189,0
12:45:00 AM,190,0
12:45:00 AM,191,0
12:45:00 AM,192,0
12:45:00 AM,193,0
12:45:00 AM,194,0
12:45:00 AM,195,0
12:45:00 AM,196,0
12:45:00 AM,197,0
12:45:00 AM,198,0
12:45:00 AM,199,0
12:45:00 AM,200,0
12:45:00 AM,201,0
12:45:00 AM,202,0
12:45:00 AM,203,0
12:45:00 AM,204,0
12:45:00 AM,205,0
12:45:00 AM,206,0
12:45:00 AM,207,0
12:45:00 AM,208,0
12:45:00 AM,209,0
12:45:00 AM,210,0
12:45:00 AM,211,0
12:45:00 AM,212,0
12:45:00 AM,213,0
12:45:00 AM,214,0
12:45:00 AM,215,0
12:45:00 AM,216,0
12:45:00 AM,217,0
12:45:00 AM,218,0
12:45:00 AM,219,0
12:45:00 AM,220,0
12:45:00 AM,221,0
12:45:00 AM,222,0
12:45:00 AM,223,0
12:45:00 AM,224,0
12:45:00 AM,225,0
12:45:00 AM,226,0
12:45:00 AM,227,0
12:45:00 AM,228,0
12:45:00 AM,229,0
12:45:00 AM,230,0
12:45:00 AM,231,0
12:45:00 AM,232,0
12:45:00 AM,233,0
12:45:00 AM,234,0
12:45:00 AM,235,0
12:45:00 AM,236,0
12:45:00 AM,237,0
12:45:00 AM,238,0
12:45:00 AM,239,0
12:45:00 AM,240,0
12:45:00 AM,241,0
12:45:00 AM,242,0
12:45:00 AM,243,0
12:45:00 AM,244,0
12:45:00 AM,245,0
12:45:00 AM,246,0
12:45:00 AM,247,0
12:45:00 AM,248,0
12:45:00 AM,249,0
12:45:00 AM,250,0
01:00:00 AM,1,0
01:00:00 AM,2,0
01:00:00 AM,3,0
01:00:00 AM,4,0
01:00:00 AM,5,0
01:00:00 AM,6,0
01:00:00 AM,7,0
01:00:00 AM,8,0
01:00:00 AM,9,0
01:00:00 AM,10,0
01:00:00 AM,11,0
01:00:00 AM,12,0
01:00:00 AM,13,0
01:00:00 AM,14,0
01:00:00 AM,15,0
01:00:00 AM,16,0
01:00:00 AM,17,0
01:00:00 AM,18,0
01:00:00 AM,19,0
01:00:00 AM,20,0
01:00:00 AM,21,0
01:00:00 AM,22,0
01:00:00 AM,23,0
01:00:00 AM,24,0
01:00:00 AM,25,0
01:00:00 AM,26,0
01:00:00 AM,27,0
01:00:00 AM,28,0
01:00:00 AM,29,0
01:00:00 AM,30,0
01:00:00 AM,31,0
01:00:00 AM,32,0
01:00:00 AM,33,0
01:00:00 AM,34,0
01:00:00 AM,35,0
01:00:00 AM,36,0
01:00:00 AM,37,0
01:00:00 AM,38,0
01:00:00 AM,39,0
01:00:00 AM,40,0
01:00:00 AM,41,0
01:00:00 AM,42,0
01:00:00 AM,43,0
01:00:00 AM,44,0
01:00:00 AM,45,0
01:00:00 AM,46,0
01:00:00 AM,47,0
01:00:00 AM,48,0
01:00:00 AM,49,0
01:00:00 AM,50,0
01:00:00 AM,51,0
01:00:00 AM,52,0
01:00:00 AM,53,0
01:00:00 AM,54,0
01:00:00 AM,55,0
01:00:00 AM,56,0
01:00:00 AM,57,0
01:00:00 AM,58,0
01:00:00 AM,59,0
01:00:00 AM,60,0
01:00:00 AM,61,0
01:00:00 AM,62,0
01:00:00 AM,63,0
01:00:00 AM,64,0
01:00:00 AM,65,0
01:00:00 AM,66,0
01:00:00 AM,67,0
01:00:00 AM,68,0
01:00:00 AM,69,0
01:00:00 AM,70,0
